EventID,LocationID,NPeople,NLanterns,NCars
147,12600,590,NA,NA
148,21100,24,NA,NA
148,21200,959,NA,NA
148,22307,925,NA,NA
148,22309,920,NA,NA
149,21100,8,NA,NA
149,21200,271,NA,NA
149,22307,283,NA,NA
149,22309,184,NA,NA
150,31002,11,NA,NA
150,31005,1409,NA,NA
82,33013,26,NA,NA
85,12400,1616,NA,NA
85,12500,1972,NA,NA
85,12600,668,NA,NA
86,12400,1646,NA,NA
86,12500,2045,NA,NA
86,12600,840,NA,NA
87,21100,NA,4,NA
87,21200,NA,11,NA
87,22307,NA,15,NA
87,22309,NA,23,NA
89,41100,NA,21,NA
89,41200,NA,15,NA
89,41300,NA,53,NA
89,41400,NA,62,NA
89,42500,NA,48,NA
89,42600,NA,116,NA
90,21100,NA,2,NA
90,21200,NA,127,NA
90,22307,NA,63,NA
90,22309,NA,85,NA
91,41100,NA,1,NA
91,41200,NA,23,NA
91,41300,NA,77,NA
91,41400,NA,104,NA
91,42500,NA,87,NA
125,11101,95,NA,NA
125,11104,84,NA,NA
125,11200,105,NA,NA
125,12300,64,NA,NA
125,12400,279,NA,NA
125,12500,391,NA,NA
125,12600,386,NA,NA
126,11101,NA,NA,81
126,11104,NA,NA,71
126,11200,NA,NA,89
126,12300,NA,NA,54
126,12400,NA,NA,168
126,12500,NA,NA,336
126,12600,NA,NA,394
127,21100,12,NA,NA
127,21200,261,NA,NA
127,22307,416,NA,NA
127,22309,467,NA,NA
128,41100,92,NA,NA
128,41200,131,NA,NA
128,41300,455,NA,NA
128,41400,460,NA,NA
128,42500,100,NA,NA
128,42600,280,NA,NA
131,41100,243,NA,NA
131,41200,324,NA,NA
131,41300,1185,NA,NA
131,41400,1314,NA,NA
131,42500,653,NA,NA
131,42600,1068,NA,NA
134,41100,84,NA,NA
134,41200,138,NA,NA
134,41300,377,NA,NA
134,41400,494,NA,NA
134,42500,193,NA,NA
134,42600,271,NA,NA
135,12400,1783,NA,NA
135,12500,2078,NA,NA
135,12600,3376,NA,NA
135,11101,267,NA,NA
135,11104,446,NA,NA
135,11200,617,NA,NA
135,12300,347,NA,NA
136,11101,123,NA,NA
136,11104,179,NA,NA
136,11200,244,NA,NA
136,12300,139,NA,NA
136,12400,394,NA,NA
136,12500,854,NA,NA
136,12600,1559,NA,NA
137,31002,58,NA,NA
137,31005,2423,NA,NA
137,32007,1349,NA,NA
137,32009,1084,NA,NA
137,33012,1725,NA,NA
137,33013,14,NA,NA
138,31002,20,NA,NA
138,31005,954,NA,NA
150,32007,997,NA,NA
150,32009,1004,NA,NA
150,33012,1640,NA,NA
150,33013,15,NA,NA
151,41100,164,NA,NA
151,41200,231,NA,NA
151,41300,738,NA,NA
151,41400,951,NA,NA
151,42500,411,NA,NA
151,42600,876,NA,NA
152,11101,273,NA,NA
152,11104,194,NA,NA
152,11200,464,NA,NA
152,12300,298,NA,NA
152,12400,2132,NA,NA
152,12500,985,NA,NA
152,12600,1124,NA,NA
153,41100,120,NA,NA
153,41200,147,NA,NA
153,41300,525,NA,NA
153,41400,757,NA,NA
153,42500,304,NA,NA
153,42600,855,NA,NA
154,31002,24,NA,NA
154,31005,942,NA,NA
154,32007,918,NA,NA
154,32009,1192,NA,NA
154,33012,1304,NA,NA
154,33013,23,NA,NA
155,41100,28,NA,NA
155,41200,91,NA,NA
155,41300,226,NA,NA
155,41400,281,NA,NA
155,42500,128,NA,NA
155,42600,279,NA,NA
156,31002,4,NA,NA
156,31005,571,NA,NA
156,32007,397,NA,NA
156,32009,247,NA,NA
156,33012,487,NA,NA
156,33013,10,NA,NA
157,21100,10,NA,NA
157,21200,319,NA,NA
157,22307,230,NA,NA
157,22309,225,NA,NA
158,11101,154,NA,NA
158,11104,59,NA,NA
158,11200,131,NA,NA
158,12300,83,NA,NA
158,12400,656,NA,NA
158,12500,1068,NA,NA
158,12600,1193,NA,NA
159,41100,147,NA,NA
159,41200,150,NA,NA
159,41300,249,NA,NA
159,41400,423,NA,NA
159,42500,66,NA,NA
159,42600,220,NA,NA
160,31002,14,NA,NA
160,31005,760,NA,NA
160,32007,591,NA,NA
160,32009,386,NA,NA
160,33012,529,NA,NA
160,33013,2,NA,NA
161,11101,165,NA,NA
161,11104,63,NA,NA
161,11200,129,NA,NA
161,12300,110,NA,NA
161,12400,581,NA,NA
161,12500,786,NA,NA
161,12600,828,NA,NA
162,21100,38,NA,NA
162,21200,619,NA,NA
162,22307,524,NA,NA
162,22309,442,NA,NA
163,11101,115,NA,NA
163,11104,153,NA,NA
163,11200,222,NA,NA
163,12300,124,NA,NA
163,12400,668,NA,NA
163,12500,1324,NA,NA
163,12600,824,NA,NA
164,31002,11,NA,NA
164,31005,758,NA,NA
164,32007,467,NA,NA
164,32009,397,NA,NA
164,33012,868,NA,NA
164,33013,18,NA,NA
167,31002,56,NA,NA
167,31005,1177,NA,NA
167,32007,869,NA,NA
178,21100,5,NA,NA
178,21200,174,NA,NA
178,22307,247,NA,NA
178,22309,299,NA,NA
179,11101,NA,NA,4
179,11104,NA,NA,12
179,11200,NA,NA,21
179,12300,NA,NA,11
179,12400,NA,NA,61
179,12500,NA,NA,52
179,12600,NA,NA,72
180,21100,NA,NA,0
180,21200,NA,NA,16
180,22307,NA,NA,24
180,22309,NA,NA,18
181,21100,NA,NA,0
181,21200,NA,NA,30
181,22307,NA,NA,94
181,22309,NA,NA,38
182,21100,12,NA,NA
182,21200,482,NA,NA
182,22307,556,NA,NA
182,22309,366,NA,NA
183,31002,70,NA,NA
183,31005,943,NA,NA
183,32007,699,NA,NA
183,32009,400,NA,NA
183,33012,668,NA,NA
183,33013,7,NA,NA
184,41100,81,NA,NA
184,41200,63,NA,NA
184,41300,431,NA,NA
184,41400,579,NA,NA
184,42500,199,NA,NA
184,42600,399,NA,NA
185,11101,54,NA,NA
185,11104,147,NA,NA
185,11200,269,NA,NA
185,12300,138,NA,NA
185,12400,592,NA,NA
185,12500,723,NA,NA
185,12600,1032,NA,NA
186,11101,24,NA,NA
186,11104,66,NA,NA
186,11200,122,NA,NA
186,12300,62,NA,NA
186,12400,251,NA,NA
186,12500,381,NA,NA
186,12600,427,NA,NA
188,21100,2,NA,NA
188,21200,129,NA,NA
188,22307,201,NA,NA
188,22309,145,NA,NA
189,31002,2,NA,NA
189,31005,389,NA,NA
189,32007,320,NA,NA
189,32009,212,NA,NA
189,33012,429,NA,NA
189,33013,0,NA,NA
190,41100,25,NA,NA
190,41200,20,NA,NA
190,41300,111,NA,NA
190,41400,232,NA,NA
190,42500,88,NA,NA
190,42600,159,NA,NA
191,31002,0,NA,NA
191,31005,88,NA,NA
227,41300,279,NA,NA
227,41400,408,NA,NA
227,42500,123,NA,NA
227,42600,186,NA,NA
228,31002,8,NA,NA
228,31005,500,NA,NA
228,32007,523,NA,NA
228,32009,391,NA,NA
228,33012,743,NA,NA
228,33013,3,NA,NA
229,21100,0,NA,NA
229,21200,407,NA,NA
229,22307,249,NA,NA
229,22309,221,NA,NA
230,21100,0,NA,NA
230,21200,594,NA,NA
230,22307,587,NA,NA
230,22309,335,NA,NA
231,31002,53,NA,NA
231,31005,738,NA,NA
231,32007,670,NA,NA
231,32009,534,NA,NA
231,33012,1141,NA,NA
231,33013,14,NA,NA
232,11101,62,NA,NA
232,11104,122,NA,NA
232,11200,172,NA,NA
232,12300,89,NA,NA
232,12400,386,NA,NA
232,12500,557,NA,NA
232,12600,738,NA,NA
233,11101,107,NA,NA
233,11200,208,NA,NA
233,12300,293,NA,NA
233,12400,151,NA,NA
233,12400,645,NA,NA
233,12500,875,NA,NA
233,12600,1350,NA,NA
234,41100,79,NA,NA
234,41200,152,NA,NA
234,41300,310,NA,NA
234,41400,438,NA,NA
234,42500,104,NA,NA
234,42600,290,NA,NA
235,21100,3,NA,NA
235,21200,288,NA,NA
235,22307,305,NA,NA
235,22309,146,NA,NA
236,11101,50,NA,NA
236,11104,43,NA,NA
236,11200,89,NA,NA
236,12300,34,NA,NA
236,12400,246,NA,NA
236,12500,273,NA,NA
236,12600,472,NA,NA
237,31002,48,NA,NA
237,31005,1073,NA,NA
237,32007,884,NA,NA
237,32009,684,NA,NA
237,33012,1518,NA,NA
237,33013,38,NA,NA
238,31002,0,NA,NA
238,31005,316,NA,NA
238,32007,533,NA,NA
238,32009,288,NA,NA
238,33012,914,NA,NA
238,33013,6,NA,NA
285,12400,513,NA,NA
285,12500,870,NA,NA
285,12600,889,NA,NA
287,41100,46,NA,NA
287,41200,110,NA,NA
287,41300,182,NA,NA
287,41400,302,NA,NA
287,42500,135,NA,NA
287,42600,257,NA,NA
288,31002,15,NA,NA
288,31005,422,NA,NA
288,32007,285,NA,NA
288,32009,179,NA,NA
288,33012,607,NA,NA
288,33013,12,NA,NA
289,41100,NA,NA,4
289,41200,NA,NA,18
289,41300,NA,NA,73
289,41400,NA,NA,94
289,42500,NA,NA,21
289,42600,NA,NA,70
290,31002,3,NA,NA
290,31005,647,NA,NA
290,32007,595,NA,NA
290,32009,265,NA,NA
290,33012,648,NA,NA
290,33013,3,NA,NA
291,21100,4,NA,NA
291,21200,284,NA,NA
291,22307,311,NA,NA
291,22309,113,NA,NA
292,11101,54,NA,NA
292,11104,78,NA,NA
292,11200,147,NA,NA
292,12300,61,NA,NA
292,12400,423,NA,NA
292,12500,554,NA,NA
292,12600,735,NA,NA
293,21100,10,NA,NA
293,21200,315,NA,NA
293,22307,344,NA,NA
293,22309,231,NA,NA
294,21100,NA,NA,0
294,21200,NA,NA,49
294,22307,NA,NA,38
294,22309,NA,NA,41
296,21100,0,NA,NA
296,21200,78,NA,NA
296,22307,101,NA,NA
296,22309,77,NA,NA
295,21100,0,NA,NA
295,21200,319,NA,NA
295,22307,395,NA,NA
295,22309,322,NA,NA
297,11101,36,NA,NA
297,11104,52,NA,NA
297,11200,98,NA,NA
297,12300,41,NA,NA
297,12400,268,NA,NA
297,12500,302,NA,NA
297,12600,575,NA,NA
298,11101,13,NA,NA
298,11104,19,NA,NA
298,11200,35,NA,NA
298,12300,15,NA,NA
298,12400,127,NA,NA
298,12500,119,NA,NA
298,12600,167,NA,NA
317,12400,NA,NA,117
317,12500,NA,NA,191
317,12600,NA,NA,124
318,21100,0,NA,NA
318,21200,125,NA,NA
318,22307,129,NA,NA
318,22309,110,NA,NA
319,21100,NA,0,NA
319,21200,NA,129,NA
319,22307,NA,162,NA
319,22309,NA,45,NA
320,21100,NA,NA,0
320,21200,NA,NA,127
320,22307,NA,NA,266
320,22309,NA,NA,154
321,41100,64,NA,NA
321,41200,47,NA,NA
321,41300,148,NA,NA
321,41400,269,NA,NA
321,42500,144,NA,NA
321,42600,239,NA,NA
322,41100,123,NA,NA
322,41200,100,NA,NA
322,41300,336,NA,NA
322,41400,502,NA,NA
322,42500,366,NA,NA
322,42600,586,NA,NA
323,31002,18,NA,NA
323,31005,550,NA,NA
323,32007,557,NA,NA
323,32009,258,NA,NA
323,33012,621,NA,NA
323,33013,3,NA,NA
324,31002,83,NA,NA
324,31005,1195,NA,NA
324,32007,762,NA,NA
324,32009,295,NA,NA
324,33012,793,NA,NA
324,33013,5,NA,NA
325,21100,0,NA,NA
325,21200,437,NA,NA
325,22307,461,NA,NA
325,22309,317,NA,NA
326,11101,98,NA,NA
326,11104,62,NA,NA
326,11200,59,NA,NA
326,12300,115,NA,NA
326,12400,443,NA,NA
326,12500,461,NA,NA
326,12600,520,NA,NA
327,11101,189,NA,NA
327,11104,120,NA,NA
327,11200,115,NA,NA
327,12300,224,NA,NA
327,12400,995,NA,NA
327,12500,1027,NA,NA
327,12600,736,NA,NA
328,31002,51,NA,NA
328,31005,1298,NA,NA
328,32007,1084,NA,NA
328,32009,751,NA,NA
328,33012,1112,NA,NA
328,33013,12,NA,NA
329,41100,104,NA,NA
329,41200,163,NA,NA
329,41300,461,NA,NA
329,41400,768,NA,NA
273,11104,154,NA,NA
273,11200,291,NA,NA
273,12300,120,NA,NA
273,12400,775,NA,NA
273,12500,1130,NA,NA
273,12600,1481,NA,NA
274,41100,99,NA,NA
274,41200,131,NA,NA
274,41300,298,NA,NA
274,41400,519,NA,NA
274,42500,150,NA,NA
274,42600,298,NA,NA
275,31002,11,NA,NA
275,31005,729,NA,NA
275,32007,616,NA,NA
275,32009,445,NA,NA
275,33012,758,NA,NA
275,33013,5,NA,NA
276,21100,6,NA,NA
276,21200,616,NA,NA
276,22307,780,NA,NA
276,22309,563,NA,NA
277,11101,94,NA,NA
277,11104,136,NA,NA
277,11200,256,NA,NA
277,12400,915,NA,NA
277,12500,1242,NA,NA
277,12600,829,NA,NA
277,12300,106,NA,NA
278,31002,27,NA,NA
278,31005,707,NA,NA
278,32007,440,NA,NA
278,32009,351,NA,NA
278,33012,784,NA,NA
278,33013,6,NA,NA
279,31002,NA,NA,9
279,31005,NA,NA,212
279,32007,NA,NA,134
279,32009,NA,NA,56
279,33012,NA,NA,188
279,33013,2,NA,NA
280,41100,75,NA,NA
280,41200,87,NA,NA
280,41300,179,NA,NA
280,41400,388,NA,NA
280,42500,143,NA,NA
280,42600,284,NA,NA
281,41100,NA,NA,12
281,41200,NA,NA,4
281,41300,NA,NA,102
281,41400,NA,NA,83
281,42500,NA,NA,12
281,42600,NA,NA,62
282,21100,3,NA,NA
282,21200,755,NA,NA
282,22307,653,NA,NA
282,22309,607,NA,NA
283,21100,12,NA,NA
283,21200,547,NA,NA
283,22307,443,NA,NA
283,22309,447,NA,NA
284,21100,NA,NA,0
284,21200,NA,NA,109
284,22307,NA,NA,174
284,22309,NA,NA,144
285,11101,72,NA,NA
285,11104,103,NA,NA
285,12300,195,NA,NA
387,22309,180,NA,NA
388,11101,87,NA,NA
388,11104,142,NA,NA
388,11200,239,NA,NA
388,12300,160,NA,NA
388,12400,614,NA,NA
388,12500,464,NA,NA
388,12600,304,NA,NA
389,11101,93,NA,NA
389,11104,152,NA,NA
389,11200,255,NA,NA
389,12300,177,NA,NA
389,12400,617,NA,NA
389,12500,584,NA,NA
389,12600,272,NA,NA
167,32009,475,NA,NA
167,33012,948,NA,NA
167,33013,8,NA,NA
168,31002,15,NA,NA
168,31005,396,NA,NA
168,32007,276,NA,NA
168,32009,206,NA,NA
168,33012,671,NA,NA
168,33013,8,NA,NA
170,41100,71,NA,NA
170,41200,128,NA,NA
170,41300,574,NA,NA
170,41400,549,NA,NA
170,42500,231,NA,NA
170,42600,525,NA,NA
171,41100,25,NA,NA
171,41200,55,NA,NA
171,41300,192,NA,NA
171,41400,241,NA,NA
171,42500,53,NA,NA
171,42600,194,NA,NA
172,21100,21,NA,NA
172,21200,233,NA,NA
172,22307,289,NA,NA
172,22309,327,NA,NA
173,21100,9,NA,NA
173,21200,389,NA,NA
173,22307,449,NA,NA
173,22309,546,NA,NA
174,21100,16,NA,NA
174,21200,210,NA,NA
174,22307,316,NA,NA
174,22309,373,NA,NA
175,21100,8,NA,NA
175,21200,196,NA,NA
175,22307,280,NA,NA
175,22309,370,NA,NA
176,11101,29,NA,NA
176,11104,79,NA,NA
176,11200,145,NA,NA
176,12300,74,NA,NA
176,12400,295,NA,NA
176,12500,525,NA,NA
176,12600,543,NA,NA
177,11101,55,NA,NA
177,11104,149,NA,NA
177,11200,273,NA,NA
177,12300,139,NA,NA
177,12400,568,NA,NA
177,12500,692,NA,NA
177,12600,1124,NA,NA
191,32007,30,NA,NA
191,32009,53,NA,NA
191,33012,102,NA,NA
191,33013,0,NA,NA
192,21100,0,NA,NA
192,21200,147,NA,NA
192,22307,14,NA,NA
192,22309,44,NA,NA
193,21100,2,NA,NA
193,21200,133,NA,NA
193,22307,195,NA,NA
193,22309,142,NA,NA
194,11101,47,NA,NA
194,11104,69,NA,NA
194,11200,64,NA,NA
194,12300,34,NA,NA
194,12400,163,NA,NA
194,12500,269,NA,NA
194,12600,351,NA,NA
195,21100,NA,NA,0
195,21200,NA,NA,40
195,22307,NA,NA,40
195,22309,NA,NA,49
196,31002,NA,NA,0
196,31005,NA,NA,109
196,32007,NA,NA,89
196,32009,NA,NA,57
196,33012,NA,NA,104
196,33013,NA,NA,0
197,41100,NA,NA,8
197,41200,NA,NA,2
197,41300,NA,NA,22
197,41400,NA,NA,59
197,42500,NA,NA,9
197,42600,NA,NA,33
198,11101,NA,NA,10
198,11104,NA,NA,20
198,11200,NA,NA,28
198,12300,NA,NA,14
198,12400,NA,NA,50
198,12500,NA,NA,123
198,12600,NA,NA,99
199,41100,NA,NA,2
199,41200,NA,NA,7
199,41300,NA,NA,38
199,41400,NA,NA,60
199,42500,NA,NA,15
199,42600,NA,NA,41
200,21100,NA,NA,1
200,21200,NA,NA,36
200,22307,NA,NA,63
200,22309,NA,NA,29
201,31002,NA,NA,0
201,31005,NA,NA,132
201,32007,NA,NA,61
201,32009,NA,NA,55
201,33012,NA,NA,85
201,33013,3,NA,NA
202,31002,NA,NA,0
202,31005,NA,NA,120
202,32007,NA,NA,87
202,32009,NA,NA,44
202,33012,NA,NA,100
202,33013,4,NA,NA
203,41100,NA,NA,1
203,41200,NA,NA,8
203,41300,NA,NA,48
203,41400,NA,NA,67
203,42500,NA,NA,19
203,42600,NA,NA,27
204,31002,NA,NA,7
204,31005,NA,NA,320
204,32007,NA,NA,176
204,32009,NA,NA,93
204,33012,NA,NA,265
204,33013,3,NA,NA
205,31002,NA,NA,1
205,31005,NA,NA,314
205,32007,NA,NA,198
205,32009,NA,NA,116
205,33012,NA,NA,239
205,33013,6,NA,NA
207,41100,32,NA,NA
207,41200,51,NA,NA
207,41300,181,NA,NA
207,41400,269,NA,NA
207,42500,102,NA,NA
207,42600,160,NA,NA
208,41100,26,NA,NA
208,41200,NA,NA,28
208,41300,NA,NA,148
208,41400,NA,NA,125
208,42500,NA,NA,31
208,42600,NA,NA,72
209,41100,NA,NA,18
209,41200,NA,NA,23
209,41300,NA,NA,159
209,41400,NA,NA,120
209,42500,NA,NA,19
209,42600,NA,NA,73
210,31002,9,NA,NA
210,31005,600,NA,NA
210,32007,434,NA,NA
210,32009,250,NA,NA
210,33012,396,NA,NA
210,33013,4,NA,NA
211,21100,0,NA,NA
211,21200,197,NA,NA
211,22307,254,NA,NA
211,22309,208,NA,NA
212,21100,NA,NA,0
212,21200,NA,NA,100
212,22307,NA,NA,87
212,22309,NA,NA,77
213,21100,NA,NA,0
213,21200,NA,NA,24
213,22307,NA,NA,67
213,22309,NA,NA,29
214,11101,45,NA,NA
214,11104,88,NA,NA
214,11200,124,NA,NA
214,12300,64,NA,NA
214,12400,274,NA,NA
214,12500,402,NA,NA
214,12600,536,NA,NA
215,11101,NA,NA,21
215,11104,NA,NA,41
215,11200,NA,NA,58
215,12300,NA,NA,30
215,12400,NA,NA,106
215,12500,NA,NA,212
215,12600,NA,NA,250
216,21100,0,NA,NA
216,21200,193,NA,NA
216,22307,285,NA,NA
216,22309,115,NA,NA
217,31002,4,NA,NA
217,31005,794,NA,NA
217,32007,563,NA,NA
217,32009,411,NA,NA
217,33012,634,NA,NA
217,33013,10,NA,NA
218,31002,0,NA,NA
218,31005,796,NA,NA
218,32007,620,NA,NA
218,32009,506,NA,NA
218,33012,893,NA,NA
218,33013,17,NA,NA
219,31002,0,NA,NA
219,31005,222,NA,NA
219,32007,244,NA,NA
219,32009,133,NA,NA
219,33012,362,NA,NA
219,33013,5,NA,NA
220,41100,92,NA,NA
220,41200,94,NA,NA
220,41300,220,NA,NA
220,41400,280,NA,NA
220,42500,180,NA,NA
220,42600,233,NA,NA
221,41100,88,NA,NA
221,41200,127,NA,NA
221,41300,468,NA,NA
221,41400,606,NA,NA
221,42500,180,NA,NA
221,42600,261,NA,NA
222,41100,20,NA,NA
222,41200,NA,NA,14
222,41300,NA,NA,45
222,41400,NA,NA,59
222,42500,NA,NA,20
222,42600,NA,NA,38
223,21100,3,NA,NA
223,21200,503,NA,NA
223,22307,349,NA,NA
223,22309,319,NA,NA
224,21100,5,NA,NA
224,21200,637,NA,NA
224,22307,678,NA,NA
224,22309,415,NA,NA
225,21100,NA,NA,0
225,21200,NA,NA,50
225,22307,NA,NA,49
225,22309,NA,NA,46
227,41100,70,NA,NA
227,41200,125,NA,NA
239,41100,171,NA,NA
239,41200,437,NA,NA
239,41300,577,NA,NA
239,41400,1039,NA,NA
239,42500,453,NA,NA
239,42600,937,NA,NA
240,41100,49,NA,NA
240,41200,200,NA,NA
240,41300,87,NA,NA
240,41400,436,NA,NA
240,42500,128,NA,NA
240,42600,188,NA,NA
241,11101,96,NA,NA
241,11104,145,NA,NA
241,11200,226,NA,NA
241,12300,108,NA,NA
241,12400,582,NA,NA
241,12500,801,NA,NA
241,12600,919,NA,NA
242,11101,74,NA,NA
242,11104,112,NA,NA
242,11200,175,NA,NA
242,12300,83,NA,NA
242,12400,401,NA,NA
242,12500,419,NA,NA
242,12600,450,NA,NA
243,11101,5,NA,NA
243,11104,7,NA,NA
243,11200,11,NA,NA
243,12300,5,NA,NA
243,12400,28,NA,NA
243,12500,58,NA,NA
243,12600,23,NA,NA
244,11101,44,NA,NA
244,11104,67,NA,NA
244,11200,105,NA,NA
244,12300,50,NA,NA
244,12400,284,NA,NA
244,12500,249,NA,NA
244,12600,529,NA,NA
245,11101,55,NA,NA
245,11104,83,NA,NA
245,11200,130,NA,NA
245,12300,62,NA,NA
245,12400,347,NA,NA
245,12500,326,NA,NA
245,12600,652,NA,NA
246,21100,0,NA,NA
246,21200,254,NA,NA
246,22307,372,NA,NA
246,22309,210,NA,NA
247,21100,48,NA,NA
247,21200,1106,NA,NA
247,22307,973,NA,NA
247,22309,674,NA,NA
248,21100,0,NA,NA
248,21200,29,NA,NA
248,22307,49,NA,NA
248,22309,5,NA,NA
249,21100,0,NA,NA
249,21200,296,NA,NA
249,22307,258,NA,NA
249,22309,163,NA,NA
261,11104,60,NA,NA
261,11200,113,NA,NA
261,12300,46,NA,NA
261,12400,352,NA,NA
261,12500,375,NA,NA
261,12600,585,NA,NA
262,21100,0,NA,NA
262,21200,109,NA,NA
262,22307,109,NA,NA
262,22309,95,NA,NA
263,21100,2,NA,NA
263,21200,320,NA,NA
263,22307,292,NA,NA
263,22309,128,NA,NA
264,21100,0,NA,NA
264,21200,225,NA,NA
264,22307,242,NA,NA
264,22309,141,NA,NA
265,21100,0,NA,NA
265,21200,303,NA,NA
265,22307,257,NA,NA
265,22309,190,NA,NA
266,41100,57,NA,NA
266,41200,211,NA,NA
266,41300,316,NA,NA
266,41400,486,NA,NA
266,42500,218,NA,NA
266,42600,352,NA,NA
267,11101,58,NA,NA
267,11104,84,NA,NA
267,11200,159,NA,NA
267,12300,65,NA,NA
267,12400,410,NA,NA
267,12500,616,NA,NA
267,12600,819,NA,NA
268,21100,10,NA,NA
268,21200,615,NA,NA
268,22307,414,NA,NA
268,22309,373,NA,NA
269,31002,38,NA,NA
269,31005,844,NA,NA
269,32007,821,NA,NA
269,32009,516,NA,NA
269,33012,1090,NA,NA
269,33013,17,NA,NA
270,31002,49,NA,NA
270,31005,1061,NA,NA
270,32007,567,NA,NA
270,32009,893,NA,NA
270,33012,1112,NA,NA
270,33013,3,NA,NA
271,41100,73,NA,NA
271,41200,217,NA,NA
271,41300,186,NA,NA
271,41400,469,NA,NA
271,42500,230,NA,NA
271,42600,415,NA,NA
272,11101,103,NA,NA
272,11104,148,NA,NA
272,11200,279,NA,NA
272,12300,115,NA,NA
272,12400,893,NA,NA
272,12500,1109,NA,NA
272,12600,1246,NA,NA
273,11101,107,NA,NA
311,41100,157,NA,NA
311,41200,226,NA,NA
311,41300,541,NA,NA
311,41400,725,NA,NA
311,42500,370,NA,NA
311,42600,448,NA,NA
312,21100,0,NA,NA
312,21200,323,NA,NA
312,22307,365,NA,NA
312,22309,263,NA,NA
313,11101,99,NA,NA
313,11104,142,NA,NA
313,11200,269,NA,NA
313,12300,111,NA,NA
313,12400,975,NA,NA
313,12500,820,NA,NA
313,12600,1338,NA,NA
314,11101,123,NA,NA
314,11104,177,NA,NA
314,11200,335,NA,NA
314,12300,138,NA,NA
314,12400,1297,NA,NA
314,12500,1167,NA,NA
314,12600,1438,NA,NA
315,11101,33,NA,NA
315,11104,21,NA,NA
315,11200,20,NA,NA
315,12300,39,NA,NA
315,12400,139,NA,NA
315,12500,167,NA,NA
315,12600,175,NA,NA
316,11101,NA,NA,17
316,11104,NA,NA,11
316,11200,NA,NA,11
316,12300,NA,NA,21
316,12400,NA,NA,73
316,12500,NA,NA,109
316,12600,NA,NA,73
317,11101,NA,NA,30
317,11104,NA,NA,19
317,11200,NA,NA,18
317,12300,NA,NA,35
329,42500,477,NA,NA
329,42600,715,NA,NA
330,41100,39,NA,NA
330,41200,117,NA,NA
330,41300,244,NA,NA
330,41400,319,NA,NA
330,42500,151,NA,NA
330,42600,237,NA,NA
331,31002,6,NA,NA
331,31005,881,NA,NA
331,32007,687,NA,NA
331,32009,508,NA,NA
331,33012,743,NA,NA
331,33013,15,NA,NA
332,21100,37,NA,NA
332,21200,776,NA,NA
332,22307,865,NA,NA
332,22309,88,NA,NA
333,21100,3,NA,NA
333,21200,321,NA,NA
333,22307,437,NA,NA
333,22309,247,NA,NA
334,21100,0,NA,NA
334,21200,346,NA,NA
334,22307,362,NA,NA
334,22309,179,NA,NA
335,21100,0,NA,NA
335,21200,184,NA,NA
335,22307,233,NA,NA
335,22309,51,NA,NA
336,11101,217,NA,NA
336,11104,138,NA,NA
336,11200,132,NA,NA
336,12300,257,NA,NA
336,12400,1187,NA,NA
336,12500,955,NA,NA
336,12600,1022,NA,NA
337,11101,116,NA,NA
337,11104,74,NA,NA
337,11200,70,NA,NA
337,12300,137,NA,NA
337,12400,478,NA,NA
337,12500,596,NA,NA
337,12600,612,NA,NA
339,11101,NA,NA,45
339,11104,NA,NA,29
339,11200,NA,NA,28
339,12300,NA,NA,54
339,12400,NA,NA,237
339,12500,NA,NA,244
339,12600,NA,NA,181
340,11101,68,NA,NA
340,11104,43,NA,NA
340,11200,41,NA,NA
340,12300,80,NA,NA
340,12400,346,NA,NA
340,12500,350,NA,NA
340,12600,288,NA,NA
345,21100,0,NA,NA
345,21200,465,NA,NA
345,22307,433,NA,NA
345,22309,288,NA,NA
346,21100,0,NA,NA
346,21200,889,NA,NA
346,22307,853,NA,NA
346,22309,689,NA,NA
347,21100,38,NA,NA
347,21200,1227,NA,NA
347,22307,954,NA,NA
347,22309,716,NA,NA
348,11101,43,NA,NA
348,11104,107,NA,NA
348,11200,190,NA,NA
348,12300,150,NA,NA
348,12400,476,NA,NA
348,12500,430,NA,NA
348,12600,358,NA,NA
349,11101,52,NA,NA
349,11104,204,NA,NA
349,11200,332,NA,NA
349,12300,232,NA,NA
349,12400,860,NA,NA
349,12500,845,NA,NA
349,12600,561,NA,NA
350,11101,82,NA,NA
350,11104,271,NA,NA
350,11200,455,NA,NA
350,12300,333,NA,NA
350,12400,1202,NA,NA
350,12500,1134,NA,NA
350,12600,740,NA,NA
351,41100,48,NA,NA
351,41200,65,NA,NA
351,41300,146,NA,NA
351,41400,179,NA,NA
351,42500,96,NA,NA
351,42600,248,NA,NA
352,41100,73,NA,NA
352,41200,150,NA,NA
352,41300,236,NA,NA
352,41400,299,NA,NA
352,42500,213,NA,NA
352,42600,241,NA,NA
353,41100,124,NA,NA
353,41200,196,NA,NA
353,41300,350,NA,NA
353,41400,519,NA,NA
353,42500,302,NA,NA
353,42600,512,NA,NA
354,31002,6,NA,NA
354,31005,405,NA,NA
354,32007,346,NA,NA
354,32009,222,NA,NA
354,33012,619,NA,NA
354,33013,10,NA,NA
356,31002,11,NA,NA
356,31005,958,NA,NA
356,32007,672,NA,NA
356,32009,729,NA,NA
356,33012,1254,NA,NA
356,33013,40,NA,NA
355,31002,12,NA,NA
355,31005,466,NA,NA
355,32007,416,NA,NA
355,32009,334,NA,NA
